item_id,item,label
'575778712521568257',a tropical cyclone which smashed into vanuatu left complete devastation with fears that dozens may have httpAddress httpAddress,Affected individuals
'575778712630599680',tropical cyclone pam death toll may rise after worst natural disaster in living .. abc online httpAddress,Affected individuals
'575778713280753664',uff !! it caught ; vanuatu president speaks of devastation from cyclone pam washington post httpAddress httpAddress #gossip,Other Useful Information
'575778727642058752',rt usrId #update unicef new zealand said cyclone pam could have devastating results for thousands across the region httpAddress,Affected individuals
'575778756570165248',hearing hands touching ad by httpAddress gt ; gt ; httpAddress timeline # #mindsetslnnz #vanuatu #terry pra httpAddress,Not related or irrelevant
'575778760999350272',rt usrId during #cyclonepam in vanuato the ocean rose as high as DD feet above normal levels httpAddress httpAddress,Other Useful Information
'575778781748559874',news update aid agencies begin flights to cyclone stricken vanuatu official toll lowered daily mail httpAddress,Donations and volunteering
'575778852405907459',rt usrId monster cyclone pam hits vanuatu whose president says climate crisis is the culprit httpAddress,Other Useful Information
'575778857619439616',rt usrId i want to have a relationship like pam and jim from the office,Not related or irrelevant
'575778883280236544',rt usrId cricket commentator comparing #guptill innings to the devastation of hurricane httpAddress not cool not cricket lives were lost,Other Useful Information
'575778899038240769',cyclone could affect windies quarter final chances the remnants of cyclone pam may play a part in httpAddress httpAddress,Other Useful Information
'575778951672524801',carnarvon plantations destroyed in cyclone httpAddress your pr here httpAddress,Infrastructure and utilities
'575779020526108672',rt usrId death toll rises to DD after monster cyclone pam batters vanuatu httpAddress httpAddress,Affected individuals
'575779039597756416',new post zoe marshall spotted ; canberra teen volunteering in vanuatu seen by helicopter .. httpAddress,Donations and volunteering
'575779050884587520',destructive winds at carnarvon as severe tropical cyclone olwyn passes just to the httpAddress httpAddress,Other Useful Information
'575779164529143808',devastating tropical cyclone damage 90 of housing in vanuatu capital usrId usrId usrId httpAddress,Infrastructure and utilities
'575779206564593664',rt usrId update #cyclone pam in pacific devastates #vanuatu ; at least eight dead httpAddress httpAddress,Affected individuals
'575779313494007808',rt usrId daily flash #vanuatu update forced evictions in #somalia landslides in peru population displacement in #syria httpAddress,Affected individuals
'575779325414371328',cyclone pam survivor i was afraid i didnt know if id face another day video httpAddress,Affected individuals
'575779353264422912',cnn reporter s grim assessment of vanuatu httpAddress,Other Useful Information
'575779430599032832',cyclone nathan hits northern territory as gale force winds lash arnhem land coast httpAddress,Other Useful Information
'575779438031323136',rt usrId httpAddress vanuatu #vanuatu aid trickles to vanuatu as relief workers report vast cyclone damage upd htt,Donations and volunteering
'575779455865585666',rt usrId vanuatu and tuvalu red cross teams are assessing and responding to the impact of severe tropical cyclone pam,Other Useful Information
'575779476841299968',rt usrId oxfam is urgently responding to the devastating humanitarian crisis in #vanuatu httpAddress #cyclonepam,Other Useful Information
'575779477671800833',rt usrId mt usrId a medical team amp ; field hospital from darwin will go to httpAddress will be at main httpAddress #tcpam #relief,Donations and volunteering
'575779492343517184',rt usrId this just in cyclone #pam has hit #vanuatu see latest update here ! httpAddress,Other Useful Information
'575779549453008896',how you can help with vanuatu s disaster relief usrId httpAddress,Donations and volunteering
'575779571313831936',rotarians on stand by to sent water aid to vanuatu httpAddress,Donations and volunteering
'575779620328448000',rt usrId lawrence bahor 71 survived #cyclonepam in httpAddress please read his amazing story amp ; donate httpAddress httpAddress,Donations and volunteering
'575779670123216896',httpAddress lessons to learn from vanuatus devastating cyclone httpAddress via news24 top stories,Other Useful Information
'575779712808718337',villagers hungry as cyclone destroys vanuatu httpAddress httpAddress,Infrastructure and utilities
'575779727044145152',usrId usrId yeen talking to me pam,Not related or irrelevant
'575779756416831488',rt usrId morning best newspoll result for abbott govt since sept foreign aid cyclone nathan weather watch ahead of nz v sa semi,Other Useful Information
'575779821453639680',rt usrId it s been a terrible few days for the pacific islands of httpAddress httpAddress,Other Useful Information
'575779888285745152',metservice tropical cyclone pamupdate httpAddress,Other Useful Information
'575779988164644865',rt usrId httpAddress batten down the boat tramp and outdoor furniture here comes cyclone pam #cyclonepam DD http,Infrastructure and utilities
'575779992564461569',cyclone nathan moves away from coast as heavy rain continues,Other Useful Information
'575780038643216384',after the story what the cyclone did to vanuatu httpAddress,Other Useful Information
'575780050378842113',rt usrId calling for volunteers here in suva fiji please contact usrId we need help packing emergency supplies to send t,Donations and volunteering
'575780058373185539',rt usrId the cyclone that hit #vanuatu has been compared to a monster made worse by httpAddress ht usrId httpAddress,Affected individuals
'575780102543269888',hey usrId usrId pam g . of mn sez fast lanes hurt httpAddress support #netneutrality,Other Useful Information
'575780169199284224',rt usrId prayer need please pray for the thousands of people who have been devastated by #cyclonepam in httpAddress httpAddress,Sympathy and support
'575780182814031873',i fell asleep at 10 30 last night bc pam told me to take a nap,Not related or irrelevant
'575780271028506624',rt usrId httpAddress c 17 flight httpAddress shelter kits amp ; solar lanterns is on its way to help victims of #cyclonepam #vanuatu h,Donations and volunteering
'575780353618677761',cyclone pam vanuatu death toll rises as australia pledges 5m in aid rolling report httpAddress,Affected individuals
'575780363387035649',rt usrId grateful to german gov working with spc cps to provide food for vanuatu above existing support,Donations and volunteering
'575780371691786240',rt usrId httpAddress vanuatu #vanuatu first deaths confirmed after tropical cyclone pam roars over vanuatu DD texas,Affected individuals
'575780413513334785',rt usrId tuvalu has evacuated entire population of one island due to damage from cyclone pam #climate #lossanddamage httpAddress,Affected individuals
'575780430818861057',#tweetmybrands cyclone pam vanuatu death toll hits DD as 3 300 people displaced httpAddress #branding httpAddress,Affected individuals
'575780544883003394',rt usrId category D cyclone pam pummels vanuatu httpAddress,Other Useful Information
'575780562964602880',cyclone pam disaster south pacific cruise ship doubles as humanitarian mission httpAddress,Donations and volunteering
'575780605104951297',full toll of cyclone pam on vanuatu unclear httpAddress,Other Useful Information
'575780606098870272',rt usrId teachers at central school in vanuatu lay out books to dry in the sun after #cyclonepam building damage httpAddress,Infrastructure and utilities
'575780641733767168',with same bitch ya man want amp ; ya best friend is a pam fan ! pic httpAddress,Not related or irrelevant
'575780727624597504',thinking of the people in #vanuatu its just awfull 4xx,Sympathy and support
'575780728480333824',rt usrId new video shows destruction from cyclone pam in vanuatu httpAddress httpAddress,Infrastructure and utilities
'575780730137018368',rt usrId the president of vanuatu is confident his people will stand together to rebuild the httpAddress #9news,Other Useful Information
'575780732481703936',praying for the people of vanuatu and their beautiful lands e e e e e,Sympathy and support
'575780808117592064',#south pacific s vanuatu provides lessons in cyclone survival httpAddress httpAddress,Other Useful Information
'575780821618966528',rt usrId cyclone #pam slams into pacific island chain of #vanuatu leaving massive damage and unknown number of dead and httpAddress,Infrastructure and utilities
'575780822537494528',vanuatu aid effort kicks in after cyclone httpAddress via usrId,Donations and volunteering
'575780822545883137',vanuatu govt still saying cyclone pam death toll at 11 the vanuatu government has moved to clarify its httpAddress httpAddress,Affected individuals
'575780849871945729',usrId on the 18th march will itinerary be changed because of cyclone pam devastating vanuatu hope all is well in vanuatu,Sympathy and support
'575780930276696064',good piece from usrId on the need for political action alongside emergency funds for #cyclonepam httpAddress,Donations and volunteering
'575780981581316098',rt usrId reports from the solomon islands that cyclone #pam has destroyed crops and people s livelihoods some sheltering in caves usrId,Infrastructure and utilities
'575781003102302208',the un s preparing to send emergency response teams to the south pacific s vanuatu islands after a cyclone httpAddress,Donations and volunteering
'575781017430069248',clinton attempts to clarify email explanation ; vladimir putin unseen for days ; cyclone httpAddress related articles httpAddress,Infrastructure and utilities
'575781032147857409',thinking of my south sea family amp ; friends in vanuatu who are going to need help recovering from #cyclonepam,Donations and volunteering
'575781041123753986',rt usrId tropical cyclone pam gives nasa an eye opening view #science httpAddress httpAddress,Other Useful Information
'575781041836687360',pam ayers on the air now bbc r D httpAddress,Not related or irrelevant
'575781043317276673',rt usrId as another night draws close the thousands of people affected by #cyclonepam are uppermost in our httpAddress retweet this,Sympathy and support
'575781047259959296',i got pam ! as if there would be another possibility which lady from the office are you ? httpAddress via usrId,Not related or irrelevant
'575781047436079104',rt usrId vanuatu usrId usrId usrId thoughts with all our great friends in vanuatu at this difficult time h,Not related or irrelevant
'575781094273867777',rt usrId red cross on situ in tanna uprooted trees no traditional houses left httpAddress all concrete structures without httpAddress,Infrastructure and utilities
'575781103799140352',rt usrId finally on plane about to depart for #vanuatu #cyclonepam,Other Useful Information
'575781125743853568',there s honestly just my friends to go windsurfing during a cyclone category D,Not related or irrelevant
'575781142353195008',usrId cyclone pam bears down on new zealand httpAddress httpAddress around my 5th cyclone since i ve been here !,Other Useful Information
'575781168110432256',rt usrId well if this cyclone hits # cairns on friday then that means no weekend away httpAddress if your in #townsville make sure yo,Other Useful Information
'575781218836291584',abc onlinetropical cyclone pam vanuatu s government criticises aid groups over poor httpAddress onlinevanuatu s httpAddress httpAddress,Other Useful Information
'575781221244006400',put #women s leadership at the forefront of #cyclonepam #disaster response httpAddress,Other Useful Information
'575781267423145985',pam tillis maybe it was memphis httpAddress #nowplaying #listenlive,Not related or irrelevant
'575781344770441216',vanuatu braces for cyclone pam port vila vanuatu ap the small pacific archipelago of vanuatu is urging httpAddress httpAddress,Other Useful Information
'575781383005732864',rt usrId all colours of the political spectrum defying cube pam at #wiaholi httpAddress,Not related or irrelevant
'575781477029429248',australian sends aid to cyclone ravaged #vanuatu httpAddress via usrId #auspol,Donations and volunteering
'575781534575255552',rt usrId wfp mobilizes experts in #food assistance logistics amp ; telecoms for #cyclonepam response httpAddress httpAddress,Not related or irrelevant
'575781568905670657',usrId cyclone damage in vila amp ; httpAddress journalist from reuters v interested in httpAddress images of areas like seaside amp ; httpAddress,Infrastructure and utilities
'575781671179456512',rt usrId pls rt . due to weather #pam #theeagles will be on stage at 6pm httpAddress transport info httpAddress lca,Other Useful Information
'575781782731128832',huge cyclone bears down on tiny nation of vanuatu home to less than 300k people islands between australia and hawaii are about to httpAddress,Affected individuals
'575781873273597952',#cyclonepam cyclone pam cyclone httpAddress australian news edition facebook httpAddress,Other Useful Information
'575781975190962176',rt usrId httpAddress pair seek help to ship donations to vanuatu #vanuatu DD httpAddress,Donations and volunteering
'575782021357699074',top story unbelievable destruction reported in tropical cyclone pam s wake httpAddress see more httpAddress,Infrastructure and utilities
'575782063153926144',rt usrId more than 60 00 children in #vanuatu are in mortal httpAddress they need our help httpAddress #cyclonepam httpAddress,Other Useful Information
'575782138810736640',rt usrId #vanuatu around 4 00 children vaccinated against httpAddress latest update httpAddress usrId #tcpam httpAddress,Donations and volunteering
'575782210722140160',it s good to be a man these days ellekingmusic ! but better to be a lady ! #awesomeness httpAddress pam mcknight mcknight pa,Not related or irrelevant
'575782214505357312',rt usrId #vanuatu cd tom skirrow comms are down across much of the httpAddress of the devastation unlikely to be known for sev,Other Useful Information
'575782241231618048',#vanuatu #tcpam you will rise stronger then httpAddress i know this !! httpAddress,Sympathy and support
'575782271149436931',rt usrId httpAddress vanuatu #vanuatu death toll rises to DD as vanuatu cleans up from cyclone pam update ne httpAddress,Not related or irrelevant
'575782288073486336',like cyclone nathan s growing strength over DD men gather at the pormpuraaw community garden a force to be reckoned httpAddress,Affected individuals
'575782292175478787',rt usrId some colour amidst #vanuatu devastation karina arranges flowers for evac centre after #tcpam devastated her village http,Infrastructure and utilities
'575782298488074241',tropical cyclone olwyn hits australias west coast sydney march 13 . httpAddress tropical cyclone olwyn has hit httpAddress httpAddress,Other Useful Information
'575782328959631360',rt usrId in #vanuatu with your help we can get health care to the most httpAddress #cyclonepam httpAddress httpAddress,Donations and volunteering
'575782333254533120',rt usrId the numbers you need to know on #cyclonepam httpAddress httpAddress #vanuatu #tcpam via usrId,Other Useful Information
'575782344163913728',as a cyclone httpAddress today wasn t the httpAddress as a basketball httpAddress reminded several times why i love this time of httpAddress #marchmadness,Affected individuals
'575782358969769985',most recent bill #c51 hearings views from pam palmater stewart phillip retired senators amp ; law enforcement httpAddress,Not related or irrelevant
'575782416972836864',rt usrId australia avoids worst of cyclone nathan,Other Useful Information
'575782470823624705',i think it s important to put a face to the httpAddress httpAddress,Other Useful Information
'575782563958013952',rt usrId the hot community is mapping the vanuatu httpAddress new guides how to get involved httpAddress #vanuatu #cyclonepam,Not related or irrelevant
'575782604479270912',rt usrId pray for the victims of #cyclonepam in httpAddress usrId is httpAddress httpAddress,Sympathy and support
'575782604814729216',rt usrId severe tropical cyclone nathan is beginning to cross the coast immediately to the north of cape flattery httpAddress,Other Useful Information
'575782643834486784',utah couple serving lds mission to vanuatu ok after cyclone hits south pacific islands var myplayer httpAddress httpAddress,Other Useful Information
'575782647193980929',food security an issue for #vanuatu after #cyclonepam httpAddress #foodsecurity #disasterrelief,Donations and volunteering
'575782764831711232',usrId they should build steel reinforced concrete httpAddress they are erected in three days amp ; are cyclone httpAddress,Not related or irrelevant
'575782784507199490',rt usrId powerful images from vanuatu after #cyclonepam amp ; the long process of rebuilding httpAddress usrId httpAddress,Infrastructure and utilities
'575782879227043841',rt usrId our thoughts and prayers are with all our friends and family around the pacific and in vanuatu httpAddress #cyclonepam,Sympathy and support
'575782880929931264',red cross unbelievable destruction in port vila vanuatu from tropical cyclone httpAddress via usrId,Infrastructure and utilities
'575782898533408768',usrId is there an issue pam bam,Not related or irrelevant
'575782903960895489',rt usrId usrId comms delegate usrId on plane to tanna #tcpam #ifrcpacific usrId usrId,Other Useful Information
'575783038723997696',rt usrId follow progress of cyclone #nathan in rainfall radar loop httpAddress httpAddress,Other Useful Information
'575783057984106496',alum time ! this sweet boy fred formerly winnie the pooh was adopted back in httpAddress thanks pam osborne for httpAddress httpAddress,Not related or irrelevant
'575783084139769857',amp ; #xbb ; cyclone pam #cyclonepam cyclone pam amp ; #039 ; sounds like a freight train amp ; #039 ; DD httpAddress,Sympathy and support
'575783088564867072',rt usrId humanitarian needs will be httpAddress many people have lost their httpAddress shelter food and water urgent httpAddress #cyclone,Infrastructure and utilities
'575783097167298560',usrId usrId usrId usrId usrId usrId usrId usrId fly safe pam 8,Not related or irrelevant
'575783133209038848',cyclone pam has hit new zealand and its super windy and httpAddress,Other Useful Information
'575783428693606402',the pam perry pr coach daily is out ! httpAddress stories via usrId,Not related or irrelevant
'575783560986030080',unrepentant pam smart wants less prison time httpAddress,Not related or irrelevant
'575783628153733121',rt usrId usrId im so tired of being with pam and tyrone they so boring,Not related or irrelevant
'575783732872933376',rt usrId latest update from bom on category D tropical cyclone nathan #tcnathan httpAddress httpAddress,Other Useful Information
'575783749503188992',cue pam grier s long time woman nintey nine years is a long long time well look at me i ll never be free i m a long time woman,Not related or irrelevant
'575783804909981696',kc hilites DD cyclone ; led accessory light httpAddress httpAddress,Not related or irrelevant
'575783808361852928',rt usrId power and water finally restored in carnarvon D days after tropical cyclone olwyn ripped through town httpAddress,Other Useful Information
'575783911902593024',rt usrId httpAddress cyclone nathan adam giles urges darwin to prepare goulburn island #adamgiles DD,Sympathy and support
'575783955711942656',httpAddress ship hmas tobruk arrives in cyclone hit #vanuatu to assist recovery httpAddress httpAddress #cyclonepam #tcpam,Affected individuals
'575783975408435200',httpAddress o no hopefully there is no #cyclone next week ! not such a bad reason to delay kicking off a club !,Not related or irrelevant
'575784025916317697',usrId the pam bottle was very creative amp ; i m ashamed D say i didn t get it until i was httpAddress of the way done lol #ihadamoment,Not related or irrelevant
'575784055838412800',rt usrId with vanuatu so badly hit we can put pressure on nz govt to assist donate to red cross or unicef get emergency kit in since he,Donations and volunteering
'575784080605847553',rt usrId taskforce repairing hospitals and schools in #portvila return home to sydney #cyclonepam httpAddress httpAddress,Infrastructure and utilities
'575784100797247489',#pumpupbiodiesel on #gsbiofuels cyclone pam and climate change are the pacific islands ready ? httpAddress,Other Useful Information
'575784130371158016',rt usrId usrId ty pam agree,Not related or irrelevant
'575784134641086465',rt usrId vanuatu reeling after cyclone pam unleashed its fury on tiny island httpAddress usrId httpAddress #9news httpAddress,Other Useful Information
'575784186306510848',rt usrId stark drone footage of the devastation in httpAddress relief aid needed and divestment and a world run on solar httpAddress htt,Donations and volunteering
'575784199497519104',text pam to DD donate 3 to usrId usrId #vanuatu httpAddress,Donations and volunteering
'575784229675520001',give aid to victims of disastrous cyclone httpAddress,Infrastructure and utilities
'575784238533976065',httpAddress #au cyclone nathan cyclone ready northern territory town of nhulunbuy hit harder .. abc online,Other Useful Information
'575784269768949760',rt usrId the latest on vanuatu s cyclone damage httpAddress,Infrastructure and utilities
'575784287724781568',vanuatu vanuatu cyclone pam shefa 3w education as of DD march 2015 source mapaction country vanuatu httpAddress,Other Useful Information
'575784307878293504',must read gt ; httpAddress jual mesin foto copy canon ir 2535 socasunda vanuatu,Not related or irrelevant
'575784333606154240',rt usrId rt usrId high res viirs image of cyclone olywn s landfall in httpAddress httpAddress,Other Useful Information
'575784404578091008',unrepentant pam smart wants less prison time pam smart was convicted of conspiring with her 15 year old httpAddress httpAddress,Not related or irrelevant
'575784431882887168',fuck you httpAddress fuck you cyclone,Not related or irrelevant
'575784496668213248',the monstrous cyclone tore through the tiny south pacific archipelago of vanuatu packing winds of DD miles httpAddress httpAddress,Other Useful Information
'575784532957401088',rt usrId #cyclonepam a category D storm in the southern pacific is going to hit the island nation of vanuatu later httpAddress httpAddress,Other Useful Information
'575784553517707264',usrId when one cyclone goes to war we all go to httpAddress we stand united and will come back stronger httpAddress thanks for the great season,Not related or irrelevant
'575784572870336513',rt usrId wish i was pam beesly,Not related or irrelevant
'575784608375177216',rt usrId on this sabbath please keep #vanuatu in your httpAddress if you are able to pray with your church congregation we would love t,Sympathy and support
'575784608379310081',a good explanation of the science of a cyclone #tcpam httpAddress,Other Useful Information
'575784635424182272',first up pam hendrickson from riverside companies,Not related or irrelevant
'575784635633827840',rt usrId #weneeddiversebooks i m donating 50 of my royalties for the next D weeks to vanuatu relief httpAddress httpAddress,Donations and volunteering
'575784636036554752',entire nation left homeless by #cyclonepam devastation in the #vanuatu islands unicef describe DD mins of terror httpAddress,Infrastructure and utilities
'575784687878205440',usrId pam see rose anna s promise of usrId fame a usrId in bloom usrId #cfgs httpAddress,Not related or irrelevant
'575784813896069121',pi cinderella DD friday the 13th kentucky basketball vanuatu listeria kathy griffin pi day httpAddress httpAddress,Not related or irrelevant
'575784844560572416',un DD dead in vanuatu after cyclone pam httpAddress via usrId,Affected individuals
'575784890186272768',rt usrId our prayers go out to our friends in httpAddress,Sympathy and support
'575784936059240448',usrId tell her i sent httpAddress shes an expat been there since 62 . survived uma the last big cyclone in 87 .,Other Useful Information
'575784938970075137',that s how you cyclone through the second round #kubball #rockchalkjayhawk,Other Useful Information
'575784979365392385',drinking saltwater to stay httpAddress httpAddress #cyclonepam #vanuatu #climate,Other Useful Information
'575785102459842560',rt usrId vanuatu s president calls for international help following cyclone pam s destruction httpAddress httpAddress,Donations and volunteering
'575785108784816129',#rt monster storm roars over vanuatu relief workers anticipate enormous humanitarian needs as the first httpAddress httpAddress,Infrastructure and utilities
'575785145984135169',rt usrId abm launches #vanuatu httpAddress pray for all who are stranded or httpAddress find out more at httpAddress usrId,Sympathy and support
'575785162832769024',aljazeera aid workers meet widespread destruction in vanuatu relief supplies and teams begin arriving in .. httpAddress,Infrastructure and utilities
'575785246613987328',marriage equality ? what about equality for httpAddress gt ; gt ; httpAddress timeline #vanuatu #friday the 1 httpAddress,Not related or irrelevant
'575785264498479104',rt usrId julie bishop arrives in vanuatu to see how australia can help in wake of #tcpam httpAddress usrId #9newsat6 httpAddress,Donations and volunteering
'575785281116241920',aunt pam is reading story books to our young guests httpAddress,Not related or irrelevant
'575785285302145026',rt usrId splash fm integrity race winner pam turns attention tookpekpe httpAddress,Not related or irrelevant
'575785292705062912',usrId on the way home can you take that swarm of cyclone locusts home with httpAddress,Not related or irrelevant
'575785299025899520',we re in #vanuatu to bring emergency food and vet care to animals affected by #cyclonepam httpAddress usrId d,Affected individuals
'575785318802153472',#vanuatu #climate change is a serious threat to the survival of sids says cta usrId httpAddress usrId usrId,Other Useful Information
'575785344739713024',sorry i haven t been tweeting guys i have been really busy 3 and there is a cyclone around so i m super scared,Not related or irrelevant
'575785371142914049',#yeremiito21 eruptions quakes cyclones vanuatu man survives them all eruptions httpAddress httpAddress #yeremiito21,Other Useful Information
'575785372396843008',usrId stop hating on my mans 2 2 2 2 you swear you re pam,Not related or irrelevant
'575785393531940864',solomon airlines amp ; air niugini agree to assist their new melanesian aviation partner air vanuatu httpAddress,Not related or irrelevant
'575785437240778752',rt usrId all go in dfat crisis centre #vanuatu #canberra #cyclonepam httpAddress,Donations and volunteering
'575785472972091393',rt usrId rt and follow for the chance to win a copy of cyclone for steam or mobile !! #pinball #indiegamedev httpAddress,Not related or irrelevant
'575785491267649536',google news uk cyclone pam destructive storm slams into vanuatu the guardian the httpAddress httpAddress #news #uk,Other Useful Information
'575785496091099136',rt usrId britain sends vital shelter amp ; relief supplies from usrId brize norton to #vanuatu httpAddress httpAddress,Sympathy and support
'575785532577345536',cyclone damages the island of vanuatu httpAddress,Infrastructure and utilities
'575785559592804352',un says DD dead in vanuatu after cyclone pam auckland new zealand ap relief workers tried .. httpAddress lt ; full story,Affected individuals
'575785572997861378',pam just told my dog to get off that cocain 2 b,Not related or irrelevant
'575785651607592961',rt usrId equatorial rossby forcing seems likely to induce tropical cyclone httpAddress impact to philippines days httpAddress httpAddress,Other Useful Information
'575785695249203200',really looking forward to playing for pam s big event usrId this coming saturday ! hope all #ffk fans can make it !,Not related or irrelevant
'575785714865999873',#food and aid desperately needed as aid workers try to reach remote places after #cyclonepam in #vanuatu httpAddress,Donations and volunteering
'575785762626605056',rt usrId q amp ; a pam muoz ryan httpAddress weneeddiversebooks q what does the we need diverse books httpAddress ht,Not related or irrelevant
'575785778539839488',#vanuatu #peacecorps volunteers are missing their families in #vanuatu and drawing pictures for the kids #tcpam httpAddress,Not related or irrelevant
'575785803609210881',rt usrId read the latest our disaster team on the way to help animals after #cyclonepam #vanuatu httpAddress httpAddress,Sympathy and support
'575785811456712705',rt usrId women most vulnerable in the wake of natural disasters like #cyclonepam usrId says httpAddress httpAddress,Other Useful Information
'575785816171085825',relief teams head to vanuatu s cyclone hit outer islands httpAddress,Donations and volunteering
'575785885939146753',rt usrId as aid begins to trickle into remote islands of vanuatu authorities in the pacific nation of vanuatu some have still rece,Donations and volunteering
'575785925327740928',nz navy ship sails with aid for cyclone ravaged vanuatu the hmnzs canterbury has left new zealand for httpAddress httpAddress,Donations and volunteering
'575785943145267200',rt usrId vanuatu faces uncertainty let s hope their lives return to normality in the near future including education #acuedu s #v,Sympathy and support
'575785958211084288',cyclone pam state of emergency in vanuatu officials fear the death toll may rise as the first flights httpAddress httpAddress,Affected individuals
'575786057012285440',#pele backs sepp blatter s bid for re election as #fifa president httpAddress,Not related or irrelevant
'575786139442802690',rt usrId when you pam af httpAddress,Not related or irrelevant
'575786188897935361',continuity central un relief agencies ramp up support to cyclone hit vanuatu httpAddress,Sympathy and support
'575786328756854784',cyclone pam is it time for a category 6 cyclone rating ? httpAddress #zippednews httpAddress,Other Useful Information
'575786374193790977',#nasa sees tropical cyclone olwyn nearing landfall in #australia httpAddress usrId,Not related or irrelevant
'575786386004951040',rt usrId #vanuatu about 65 00 people left homeless by cyclone httpAddress more on the country httpAddress,Affected individuals
'575786452157526016',#cyclonepam #extensive destruction across #vanuatu #tuvalu #kiribati httpAddress,Infrastructure and utilities
'575786479747620864',it s been a busy couple of days for adra vanuatu we ve also distributed water filtration kits to httpAddress httpAddress,Donations and volunteering
'575786483186978816',rt usrId i must have missed abbott s statement on disaster in #vanuatu amp ; his commitment of httpAddress or was he too busy chowing down on raw,Sympathy and support
'575786495199551488',usrId ya wannafuckamilf pam is this urs ? o o usrId just teasing u httpAddress,Not related or irrelevant
'575786507073667072',rt usrId i am so proud to be an iowa state cyclone,Not related or irrelevant
'575786542817406976',race for good governance harris ismail and deborah pam wins 7th edition of splash fm ibadan integrity marathon race httpAddress,Not related or irrelevant
'575786559863025664',rt usrId as you are enjoying your friday night and weekend spare a thought for those currently on the islands of httpAddress http,Other Useful Information
'575786583586115584',rt usrId more than DD #surfers battled for waves north of #ellisbeach yesterday in the #cyclone swell httpAddress http,Not related or irrelevant
'575786597322522626',video flintshire man helps cyclone victims httpAddress a flintshire teacher is helping people from an island in vanuatu rebui,Donations and volunteering
'575786704650502144',rt usrId up to 75 00 children without adequate access to food water amp ; shelter in #vanuatu httpAddress #cyclonepam,Donations and volunteering
'575786763798499328',rt usrId pirnews president fears kiribati cant carry cost of natural disasters httpAddress #climatechange #cyclonepam,Other Useful Information
'575786787630616576',vanuatu islanders running out of food water after cyclone huffington post httpAddress #food,Infrastructure and utilities
'575786816403451904',post a picture of your favorite building or monument ! masterpiece neo amstrong cyclone jet amstrong . entah .. httpAddress,Not related or irrelevant
'575786827040309250',aid workers struggle with scale of vanuatu disasterdunya news tv,Donations and volunteering
'575786830039244801',rt usrId tanna vanuatu reuters residents of the main town in the southern vanuatu island of tanna appear to have come throug,Infrastructure and utilities
'575786888176496640',current projected path of tropical cyclone httpAddress httpAddress,Other Useful Information
'575786936129875968',rt usrId #cyclonepam vanuatu s president blames #climatechange for extreme weather httpAddress via usrId,Other Useful Information
'575786953007726592',when martin called pam marmaduke i almost just threw up,Not related or irrelevant
'575786961732005888',rt usrId the perfect recipe getting it right every time anderson executive editor pam httpAddress httpAddress,Not related or irrelevant
'575786962562371584',rt usrId aquamarine spring color by pam httpAddress #advertise #promote #business #socialmedia #jewelry #art,Not related or irrelevant
'575786973798903809',cyclone nathan could turn back to queensland coast #brisbane httpAddress,Other Useful Information
'575786985404645377',rt usrId great day to be a cyclone 6,Other Useful Information
'575787071983382530',rt usrId #vanuatu president appeals for international help after cyclone pam httpAddress via httpAddress #tc,Donations and volunteering
'575787074097274880',rt usrId including httpAddress 5 ish cyclone pam there are D tropical cyclones in sw pacific near australia right now httpAddress,Other Useful Information
'575787099930017793',if i was martin i woulda ran the threesome with pam and httpAddress,Not related or irrelevant
'575787112513036288',rt usrId live picture of my bracket after the cyclone httpAddress usrId usrId usrId httpAddress,Infrastructure and utilities
'575787142372184064',red cross says cyclone pam survivors need urgent help launches httpAddress million appeal the survivors of cyclone .. httpAddress,Donations and volunteering
'575787300086382592',#auspol #tonyabbott usrId vanuatu cyclone disaster high commissioner is dealing with there pm not abbott,Other Useful Information
'575787312392503296',usrId cyclone pam ? how httpAddress sounds like a cyclone that would sit down at your breakfast table for a nice cup of tea and a chat,Not related or irrelevant
'575787333598900225',rt usrId minecraft forge pam s desertcraft httpAddress httpAddress,Not related or irrelevant
'575787334962036736',rt usrId pam kulow and i at the ben davis senior choice httpAddress kudos to httpAddress ratz mrs . erdel httpAddress chiodo and mr. httpAddress htt,Not related or irrelevant
'575787338753773568',rt usrId aue the coast about to get httpAddress stay safe my cuzzies #cyclonepam,Donations and volunteering
'575787347696050176',cyclone delays leg start httpAddress,Infrastructure and utilities
'575787357753905152',rt usrId jim and pam are relationship goals httpAddress,Not related or irrelevant
'575787385855803392',breaking first deaths confirmed after tropical cyclone pam roars over vanuatu cnn httpAddress httpAddress #khaatumo #khatumo,Affected individuals
'575787399659327489',in pictures cyclone pam hits vanuatu devastation in the pacific islands nation of vanuatu httpAddress,Infrastructure and utilities
'575787462729035776',usrId using our pam goods while filming on location in austria #eddietheeagle,Not related or irrelevant
'575787488188440576',dozens feared missing as cyclone pam devastates south pacific islands irish independent httpAddress,Affected individuals
'575787567980871683',rt usrId httpAddress flew into port vila today to see the work being done by australian httpAddress #tcpam #9news httpAddress,Not related or irrelevant
'575787576952365056',the perfect opportunity to put the httpAddress sea base to the httpAddress super typhoon pam httpAddress,Other Useful Information
'575787625061048320',may i spam a bit ? cyclone joker httpAddress,Not related or irrelevant
'575787637056794624',rt usrId vanuatu death toll is likely to rise as glimpses of cyclones fury emerge httpAddress,Affected individuals
