item_id,item,label
'575769527813697536',Jim and pam...words cant describe jim and pam...#tooperfect,Not related or irrelevant
'575769529134944256',RT @redcrosscanada: Red Cross responding to #CyclonePam after storm caused extensive damage in South Pacific islands. Donate now: http://t.‰Û_,Donations and volunteering
'575769529147482112',@Pam_A_Davis Hi Pam. Thx for all ur questions and comments. Here's original post on Touch Points. I need to update http://t.co/955Wa8QFuf,Not related or irrelevant
'575769531336908800',#Celebrity Pam Anderson -- Sam Simon's $800K Gift Enrages Family ... Barred from Private Funeral: Pamela Ander... http://t.co/aHhjE4ysxJ,Not related or irrelevant
'575769531987066881',Cyclone Pam: Live updates http://t.co/ZnVtoF3n4T,Other Useful Information
'575769534092570624',RT @RNZInews: Vanuatu's government says all schools in the country will be closed for at least the next week http://t.co/XtRPqJyEMJ,Other Useful Information
'575769536038768640',Jim just admitted to still having feelings for Pam.....I'm done.,Not related or irrelevant
'575769545958277120',Israeli NGO sends relief workers to Pacific island in wake of cyclone http://t.co/HB4wIea5uC,Donations and volunteering
'575769550391808000',"RT @ntpolice: Tropical Cyclone Nathan ‰ÛÒ Update #5  Region 2 Regional Controller, Commander Bruce Porter APM, said that the... http://t.co/h‰Û_",Other Useful Information
'575769558587342848',jim and pam just got married,Not related or irrelevant
'575769560214732800',RT @News5AKSYON: PAGASA: This tropical cyclone is still too far to affect any part of the country.,Other Useful Information
'575769561179389952',"First aid teams reach Vanuatu, find widespread devastation: The first aid teams to reach Vanuatu reported wide... http://t.co/cPVMeyNO27",Donations and volunteering
'575769561217167360',"‰ÛÏ@y1hui: me: what kind of shoe do i wear after SA's??? converse bc all star lynn and pam:‰Û because star program all, not A star",Other Useful Information
'575769561749807104',"After Cyclone Pam, Vanuatu president says Pacific island nation must start anew - Christian Science Monitor http://t.co/XOXuqvcg6c",Other Useful Information
'575769563435900928',RT @oxfamgb: Cyclone Pam has devastated communities in Vanuatu. Oxfam is there. Donate and save lives. https://t.co/WMlwuFJ6K9,Donations and volunteering
'575769563570180096',Perth #teamfollowback Cyclone Olwyn: Heavy rain for Perth as system vents fury on WA's Mid West - ABC Online  http://t.co/Z8taY06FgD,Other Useful Information
'575769563914072064',"Cyclone Pam struck through Vanuatu (a country of about 250,000 people) causing much destruction. A Category II... http://t.co/gKxjWp5Qjn",Infrastructure and utilities
'575769564790702080',.@wbclimatechange #Vanuatu President blames #climate change as relief arrives to the island nation http://t.co/Flu71DhAm1,Not related or irrelevant
'575769565524684800',RT @johnspatricc: åÈ http://t.co/BDmElckU8J Vanuatu #Vanuatu Tropical Cyclone Pam: Australian officials locate five missing volunteers ‰Û_ htt‰Û_,Other Useful Information
'575769566585823232',Vanuatu cyclone leaves most homeless,Infrastructure and utilities
'575769569060499457',What cyclone? #Perthect #Perth #IGers #IGersPerth http://t.co/UxxjhHcKqf http://t.co/CdYKLe4j0D,Other Useful Information
'575769569215688704',The Cyclone Of Rye Cove Carter Family http://t.co/kI6JqHrnIn #swva,Not related or irrelevant
'575769571900043265',RT @_Entertain_S: Pam Anderson -- Sam Simon's $800K Gift Enrages Family ... Barred fr... #entertainment http://t.co/rxvPtuhDfS http://t.co/‰Û_,Not related or irrelevant
'575769572394987521',The funniest guy is that guy who's basically king of love melanin twitter and uses it to pam all the female activists ‡_Ê5,Not related or irrelevant
'575769572445319168',"RT @bbcworldservice: Cyclone Pam: ""At worst 100% of some crops have been destroyed"" on Vanuatu's remote Pentecost Island http://t.co/DFXy5x‰Û_",Infrastructure and utilities
'575769574009802752',S/o to dude with the Pam Grier header. Thats my tv mother.,Not related or irrelevant
'575769574034960384',RT @smitharyy: åÈ http://t.co/q1g0EqmGRb #Vanuatu Vanuatu At least 8 dead as cyclone slams into Pacific's Vanuatu  åÈ NEWS åÈ Ontario CAN Toro‰Û_,Affected individuals
'575769575192592385',RT @bbcworldservice: An aid worker on Vanuatu's remote Pentecost Island suggests many of the crops there have been destroyed. http://t.co/U‰Û_,Other Useful Information
'575769576169807872',RT @UNICEF: #CyclonePam damage is far worse than initially predicted. The next 48 hours are critical and we need your help http://t.co/ZrRZ‰Û_,Donations and volunteering
'575769576949972993',Pam 'wiped out' Vanuatu development.   If you're going to click on any news story today it should be this.  http://t.co/mvqfzhpfHK,Not related or irrelevant
'575769579302969344',nasty night for @volvooceanrace Fleet on tail of  #cyclonepam  https://t.co/wgp7Y4viZ1,Not related or irrelevant
'575769584105451521',RT @BBCNewsAsia: #CyclonePam: Officials say #Vanuatu urgently needs food and relief supplies http://t.co/ZsC8DtvlfR http://t.co/vu2ZNr0skb,Donations and volunteering
'575769584550064128',Uff!! it caught ;-) Category Five Cyclone Heads Towards Vanuatu - http://t.co/OjB1AiQ4Oe: NBCNews.comCa... http://t.co/DxclDkKaCE #gossip,Other Useful Information
'575769586420703233',@peterpanwine nice to see you in person Pete. Cheers Mick &amp; Pam,Not related or irrelevant
'575769590057148416',"RT @KiranKS: Dear @narendramodi - If you can express grief for Cyclone Pam and Tunisia attacks, why not one tweet for India's brave son IAS‰Û_",Other Useful Information
'575769590082371584',RT @QuizMeWeather: What is a center of pressure surrounded on all sides by higher pressure; also called a cyclone? https://t.co/FBqJw06Ras ‰Û_,Other Useful Information
'575769590153658368',RT @AFP: How cyclones form and ravage archipelagos like #Vanuatu. http://t.co/397pJc0YJ8 http://t.co/lIerrEzHgF,Other Useful Information
'575769595614621696',#wearethepeople Pacific nation devastated by historic Cyclone Pam - USA TODAY http://t.co/fWgL9T6P48,Affected individuals
'575769606981218304',RT @AmeriCares: The way we get med teams &amp; our medicine &amp; supplies to remote #Vanuatu islands #CyclonePam  http://t.co/8yCDIR6Izo http://t.‰Û_,Donations and volunteering
'575769611947261952',RT @rahmstorf: Data show trend of increasing tropical cyclone strength in South Pacific since 1982. http://t.co/LLpt7zGptR #climate http://‰Û_,Other Useful Information
'575769619551551489',ABC News: Small Pacific Nation of Vanuatu Braces for Strong Cyclone,Other Useful Information
'575769622487560192',"BREAKING: 24 confirmed dead and 3,300 displaced in Vanuatu as result of Cyclone Pam, according to United Nations #CNN",Affected individuals
'575769622990848000',"Cyclone leaves shattered homes, livelihoods in Vanuatu: After the fearsome blow dealt by Tropical Cyclone Pam,... http://t.co/kdO0i59Omo",Affected individuals
'575769635158523904',"RT @EdJoyce: #CyclonePam: Rescue effort, assessing damage, underway in #Vanuatu after Cat-5 #TCPam. @smh: http://t.co/5N04dM9XcX http://t.c‰Û_",Infrastructure and utilities
'575769637985517568',Australian Red Cross: Tropical cyclone caused 'Unbelievable destruction': Hardly a tree stood straight in the ... http://t.co/iwfEVsbFbr,Other Useful Information
'575769648865611776',BBC News - Cyclone Pam nears Vanuatu after hitting South Pacific nations http://t.co/keAQKCauAV,Other Useful Information
'575769683397373954',Pam gotta throw me a one‡_ãA,Not related or irrelevant
'575769740859199488',"RT @Mammals_Suck: Tonight's battle is specifically in Blue River Regional Park, New Caledonia #2015MMM My bro &amp; I will point for you! http:‰Û_",Not related or irrelevant
'575769798778359808',"RT @MadsaWilson: Trekking aid through the ""new jungle"" of upturned trees to remote communities #RedCross #Vanuatu #CyclonePam response http‰Û_",Donations and volunteering
'575769837701591040',RT @patrickgjackson: Up to 300 people sharing single toilet in some rescue centres after #Vanuatu cyclone disaster - aid worker http://t.co‰Û_,Donations and volunteering
'575769909671546880',"New post: ""Cyclone Pam: 24 Confirmed Dead With Fears For Many More, President Pleads For ... - Abc Online"" http://t.co/0P2oOG3b71",Affected individuals
'575769957012783104',Kariya moves his body like a cyclone.,Not related or irrelevant
'575769974196690945',Cant wait to see slim thick pam. My granddaddy on the other hand......‡_ÊF‡_Á2,Not related or irrelevant
'575769976822362112',Aquamarine - Spring Color by Pam http://t.co/NguQBgLTQz  #bizideals #bizdev #networking #UKBizoffer #UKBizevent #nibiz #hexagon,Not related or irrelevant
'575769989757542401',@desaraemarsh_ Pam Tator this made my night and I love you oh so very much‰_•ü,Not related or irrelevant
'575770001237491712',"Vanuata Residents Return to Damaged Homes: Residents of Mele, Vanuatu, about 20 minutes drive from the capital... http://t.co/H3X5mogaVl",Infrastructure and utilities
'575770019780386817',CHPSRE: RT UNrightswire: UN experts urge #Vanuatu to adopt a human rights framework as the basis for recovery afte‰Û_ http://t.co/eUwsQccPqm,Donations and volunteering
'575770076780961792',RT @x0iar: Yay Pam had her baby ‡_ÊD,Not related or irrelevant
'575770111434342400',Monster storm roars over Vanuatu http://t.co/lg4mV50L65,Other Useful Information
'575770184813711361',RT @350: A heartbreaking firsthand account from 350‰Ûªs Isso Nihmei on #CyclonePam devastation in Vanuatu @abcnews http://t.co/m4lfzSp0aA,Infrastructure and utilities
'575770238102429696',RT @CommBank: We're accepting donations at any of our branches to the @RedCrossAU #CyclonePam Vanuatu appeal. [1/2],Donations and volunteering
'575770431828836352',RT @AucklandCDEM: PLEASE RT - CYCLONE PAM: FOLLOW US FOR THE LATEST INFORMATION IN AUCKLAND.  REGULAR UPDATES THIS WEEKEND. http://t.co/vai‰Û_,Other Useful Information
'575770442323001346',RT @HS_BHGP: #CyclONE AND DONE,Not related or irrelevant
'575770463969800192',RT @Natalia_Cooper9: #NZ met service now in charge of #CyclonePam which is now a category 4. @TheTodayShow,Other Useful Information
'575770465089687552',RT @MorrisonFarming: Looking north-East toward #cyclonePam from the top of #MangaRa Station. http://t.co/c6kZ2Zsv1N,Other Useful Information
'575770465324527616',#ThingsWeWontSayAboutRace ‰_ #followme Cyclone Nathan lashes far north Queensland coast - Brisbane Times  http://t.co/1DTFM0ruld,Other Useful Information
'575770467492986880',"RT @JustineGreening: @DFID_UK å£2m available for relief effort &amp; protection of vulnerable people, especially women and children #CyclonePam ‰Û_",Donations and volunteering
'575770468591910914',Pam leaves 'unbelievable destruction' http://t.co/GSwdfPXpgN,Infrastructure and utilities
'575770469170708480',RT @volvooceanrace: Some great shots as the fleet cleared East Cape this morning and got into some breeze generated from cyclone Pam #VOR h‰Û_,Other Useful Information
'575770469623726080',Powerful Cyclone Pam hits Pacific Ocean's Vanuatu islands - Fox News http://t.co/hwtfubWrAm,Other Useful Information
'575770469976047616',"RT @9NewsSyd: Health a major concern in cyclone-hit Vanuatu, as power outages hit the main hospital. http://t.co/sl58IPpPia #9News http://t‰Û_",Infrastructure and utilities
'575770471083347970',RT @SamaritansPurse: We are mobilizing staff from @sp_anz @SP_Cambodia and @SPPhilippines to #vanuatu. 50 tons of non-food supplies will ar‰Û_,Donations and volunteering
'575770471662141441',"RT @FrancesCook: Main roads blocked, this one now nearly clear. Elsewhere, bridges lost, supplies might be choppered in. #CyclonePam http:/‰Û_",Infrastructure and utilities
'575770471896997890',"Shit, forgot to tweet some #PAM tweets yesterday, will have to wait for next Monday, I guess. :/",Not related or irrelevant
'575770473222443009',@LMBR_50 Fears of food shortages in Vanuatu after Cyclone Pam: Vanuatu warns it faces imminent food shortages as accounts emerge of h...,Other Useful Information
'575770473981595648',RT @msnbc: WATCH: Dramatic footage of property destruction on Vanuatu following Cyclone Pam: http://t.co/VC0Qho2pji http://t.co/Co9GRNl0rb,Infrastructure and utilities
'575770474719748097',Live: Cyclone Nathan crosses Northern Territory coast: Follow our live blog as Tropical Cyclone Nathan hits to... http://t.co/pEDgrtavau,Other Useful Information
'575770480189120512',Cricket to make significant contribution to aid victims of Vanuatu disaster - International Cricket Council http://t.co/DyH2EGd5Gc #economy,Donations and volunteering
'575770480373731329',#chamalieres Tropical Cyclone Pam slams Vanuatu capital: One of the strongest storms seen in the South Pacific... http://t.co/TIsCOhY7dy,Other Useful Information
'575770499805925376',Queensland faces banana fungal danger while WA bananas suffer cyclone wipeout http://t.co/qavhr9beWv,Infrastructure and utilities
'575770501173248000',RT @haidygeismar: @savageminds Hi - wondering if you can share a link for fundraising for the to help devastated Vanuatu? https://t.co/acb0‰Û_,Donations and volunteering
'575770503555633152',"Donate to International Red Cross &amp; Red Crescent Societies, especially to help people of Vanuatu hurt by typhoon Pam http://t.co/PaGf50OGtD",Donations and volunteering
'575770514406273025',"RT @carecanada: Entire #Vanuatu population of 250,000 people expected to have been hit by fury of #CylonePam #TCPam http://t.co/rSVJvXB39x",Affected individuals
'575770521112985601',RT @sghradiosai: New: SINOS 107 - Seva in Vishakhapatnam after Cyclone Hudhud at 9.45 am &amp; 8.30 pm IST on AsiaStream - http://t.co/FDyINvBv‰Û_,Other Useful Information
'575770521926692864',It's the ten year anniversary of the premier of the Office and I'm about to binge watch every episode while I wish I had a love like Jim&amp;pam,Not related or irrelevant
'575770529040318465',And she moves her body like a CYCLONE.  Come On CYCLONE. #WIvUAE,Not related or irrelevant
'575770536006975488',RT @CycloneMBB: It was a great day to be a #Cyclone! Check out the photo gallery from ISU's big win. http://t.co/KZWYd6irxM http://t.co/m2E‰Û_,Other Useful Information
'575770537516912640',RT @SydAnglicans: Rushing aid to Vanuatu: Anglican Aid has opened an appeal to aid the nation of Vanuatu ... http://t.co/f419HpO2uk http://‰Û_,Not related or irrelevant
'575770549231575040',#CyclonePam do we really need @OxfamAustralia + @RedCrossAU + @CAREAustralia + others campaign. Time for @decappeal system in Australia?,Donations and volunteering
'575770580143603712',Cyclone Pam: Vanuatu president Baldwin Lonsdale breaks down while describing devastation: The president of Van... http://t.co/39f9WY1CgV,Other Useful Information
'575770631968423936',"Love Robin can read a story abt Pam Anderson not being allowed @ Sam Simons funeral &amp; it's completely false, but all other news is true tho",Not related or irrelevant
'575770644224180224',RT @myles_ariel: 'Cyclone PAM leaving a trail of devastation in Pacific Ocean http://t.co/ZxvBv3DYIL,Other Useful Information
'575770654215135234',RT @CAREAustralia: We urgently need your help to reach communities devastated by #CyclonePam. https://t.co/pDu6TGbyIV,Donations and volunteering
'575770686607736834',Cancel port maning soonn...  #CyclonePam,Other Useful Information
'575770732996661248',Vanuatu's climate minister inspects cyclone Pam damage http://t.co/yIzhroEMJW [Videos http://t.co/CHKI6iaoOc ] #video,Other Useful Information
'575770743654473729',"RT @OxfamAustralia: OxfaminVanuatu Country Director @Colincvr is in Vanuatu, bracing the storms. Here's an eyewitness view: http://t.co/xm4‰Û_",Other Useful Information
'575770769277366272',Wanted a cyclone ice block and then realised that my brother ate the last one today why ‡_¢9‡_¢B,Not related or irrelevant
'575770769403158528',RT @UNICEF: Children and families in #Vanuatu urgently need help. Thanks to @CNN for helping spread the word on what you can do: http://t.c‰Û_,Donations and volunteering
'575770789741461506',RT @NBCNightlyNews: Thousands in need of food and shelter after Cyclone Pam rips through Vanuatu http://t.co/gqHJKHQsPj http://t.co/BTvCC4N‰Û_,Affected individuals
'575770806573121537',"RT @weatherchannel: #Cyclone #Pam Threatens #Vanuatu, May Strengthen to Category 5 in South Pacific: http://t.co/zkmqtOtPMx http://t.co/Ai0‰Û_",Other Useful Information
'575770840886874112',#Entertainment #Buzz #Playboy Magazine July '01 Kimberley Stanfield Pam Anderson Kerissa Fare http://t.co/blK7jAoC4J #Buy #Discount,Not related or irrelevant
'575770908725354498',RT @unicefusa: #CyclonePam updates via @UNICEFNZ: http://t.co/tiQHMbAGUs How u can help children in #Vanuatu: http://t.co/q9GH1BvnFD http:/‰Û_,Donations and volunteering
'575770935585849344',Cyclone Pam: Satellite image shows scale of vicious storm tearing through Pacific islands killing dozens http://t.co/s5GUSYLoJK,Other Useful Information
'575771004783497216',The last quote is by Pam Beasley-Halpert.,Not related or irrelevant
'575771075499307008',"RT @tsavos: One of my favorite ""go to"" WMS viewers, following TC Pam: http://t.co/ItB6syPA2E #RealEarth‰ã¢",Not related or irrelevant
'575771075558006784',‰ÛÏ@Pammie_97: So apparently there was a hurricane in Australia that was named Pam ... ‡_¢D‡_ãF‰Û pam's a bich,Sympathy and support
'575771077084717056',RT @AFP: Religion helps Vanuatuans through cyclone shock http://t.co/KQHz8IBCRa,Sympathy and support
'575771077206392832',"RT @NewEarthquake: 5.3 earthquake, 29km W of Port-Olry, Vanuatu. Mar 16 08:29 at epicenter (16m ago, depth 58km). http://t.co/medOoRZTL1",Other Useful Information
'575771078447865856',Tropical Cyclone Pam: Rescue teams remove over 100kg of asbestos from Port ‰Û_ ‰ÛÒ ABC Online http://t.co/smk8QypRaN http://t.co/K4nTaZN3Xj,Other Useful Information
'575771080113041408',RT @BauervanStraten: @ahoymilady the best thing about playing #pam was...everything,Not related or irrelevant
'575771082713526272',"RT @SavetheChildren: #Vanuatu support ""must go on""‰ÛÓsee what @savechildrenaus is doing to help http://t.co/Mu4SLHS9NL via @nzherald",Donations and volunteering
'575771084223447040',"RT @FinauLimuloa: For many DRR is a concept. For the Pacific, it's what saves our lives. Vanuatu prepare for TC Pam #IFRCpacific http://t.c‰Û_",Not related or irrelevant
'575771084223483904',Communities take shelter as Cyclone Nathan lashes Arnhem Land coast http://t.co/EewoTTWv8B #abcnews http://t.co/AHCzv73U6d,Donations and volunteering
'575771085536256000',HONESTLY EVERYONE TALKS ABOUT HOW JIM AND PAM ARE GOALS BUT WHAT ABOUT FUCKING PHYLLIS AND BOB VANCE? THEY ARE SO IN LOVE AND ITS PERFECT.,Not related or irrelevant
'575771086790381569',RT @CoachNesheim: Good Luck CWL Cyclone girls basketball team as the State A tournament starts tomorrow.  #bethebest,Not related or irrelevant
'575771088564588544',#BirthdayBoy ‡_ü9‡_ü8‡_ü9‡_ü8 #SirCycloneOFire is 8 years old today! ‡_ü9‡_ü8‡_ü9‡_ü8‡_ü9‡_ü8 #arabian #bay #baariqfirefarm #barnyard #Cyclone #c‰Û_ http://t.co/EMHG9H1tgt,Not related or irrelevant
'575771088816201728',RT @Newsweek: Early death toll in cyclone Pam in Pacific: http://t.co/flY3PZww2j http://t.co/OpW97OKbeP,Affected individuals
'575771089382461440',Blogpost:  The strength of the human spirit after Cyclone Pam slams Vanuatu http://t.co/71mnPQr1KB,Affected individuals
'575771090993053698',"Your Mortgage Professor Pam Nierlich, with Jim Gilbert, CHCDTV http://t.co/9HcJBjgVWy",Not related or irrelevant
'575771091026644992',"RT @Morgan_Jones: NZ NEWS: #XFactorNZ sacked Pam for bullying Vanuatu, hammer contest in #Northland to pick new judge. Sinead O'Connor out ‰Û_",Other Useful Information
'575771091324424192',RT @W7VOA: Dozens of people believed to have died in #... http://t.co/byx37BKm9D #Cyclonepam #PortVila #VanuatuIslands #TC #PAM via @kg1313,Affected individuals
'575771092989554690',Gap-year teachers evacuated from Vanuatu island after cyclone Pam: Five Australian and British volunteers airl... http://t.co/m6lfTsKCOF,Affected individuals
'575771095170613248',Step ahead with the Cyclone. Coming soon to http://t.co/GH1b5J7e0n http://t.co/pDud9R4n2a,Other Useful Information
'575771096529510400',"""I can't remember. There's a reason they call it #blackout #drunk."" - Pam  #archer @ArcherFX",Not related or irrelevant
'575771100216365056',@Letstalk2015 @PamNParsons Not sure if question is for me or Pam. A big yes for me,Not related or irrelevant
'575771101625643008',RT @oxfamgb: Oxfam is preparing to respond to #cyclonePam - one of the worst cyclones ever seen in the Pacific region.,Not related or irrelevant
'575771116825763840',#Testing101 Foreign Affairs trying to contact 29 Canadians in cyclone-hit Vanuatu - The Globe and ... http://t.co/Ww8ylTko6d #Testing102,Other Useful Information
'575771125554233344',"@Jaminya @Stooshie @JunctionJoey Yes, your desire. Philosophy has it's place, but there's no meaning to a cyclone only the how.",Sympathy and support
'575771133099704320',Here's that shipping container in Port Vila people were talking about #TCPam #Vanuatu http://t.co/sRKhxDHT8t,Not related or irrelevant
'575771133250666496',"RT @TobyHater: Hey Pam, yeah, I forgot what day the interview was and I drove to New York accidentally. I'll be like three hours late.",Not related or irrelevant
'575771137000390656',"RT @richardosman: If you want to do something about the awful situation in Vanuatu, there are lots of ways to help. Here's one... http://t.‰Û_",Donations and volunteering
'575771139827355648',RT @Clbgo49Carol: @bweber93 @Micky64XXX @PamGrier Agree! A fan of Pam's since she came on the scene back in the day. Great lady! Animal lov‰Û_,Not related or irrelevant
'575771140011900928',"Cyclone Batters Pacific Island Nation of Vanuatu, UN Fears the Worst: Winds of up to 250 kilometres an hour (155 mph) ripped metal ro...",Other Useful Information
'575771143237320704',"They jump in a sauna Cuz I killed their self-esteem That's a jab, you should bob and weave Like Pam when Martin pulled jokes out his sleeve",Not related or irrelevant
'575771145825226752',New Zealand clear debris from Tropical Cyclone Pam - Communities along the east coast of New Zealand‰Ûªs North Islan... http://t.co/hbjIdJtXGV,Other Useful Information
'575771148446642176',"RT @FijiGov_RMDNDM: IN PICTURES:"" Second Fijian Contingent Deployed to #Vanuatu"" #TCPam #DisasterManagement #WithVanuatu http://t.co/0ynVMd‰Û_",Other Useful Information
'575771149579083776',Booking a trip to New Caledonia within the next few days?? Hell yeah.,Not related or irrelevant
'575771152150175744',"Deaths, Devastation as Cyclone Smashes Pacific Islands: At least six people are dead and destruction was wides... http://t.co/9T1YkomIvx",Affected individuals
'575771160123568129',RT @ChrisJones_CEO: Great story! People with chainsaw quals helping with disaster cleanup in Vanuatu - http://t.co/Ut1hqTQTbb,Donations and volunteering
'575771161897775104',Tropical Cyclone Pam is the WORST weather disasters for theåÊPacific http://t.co/r68n4co0zs,Other Useful Information
'575771163600666625',"RT @KimAcheson: ""Vanuatu won't be the last poor country‰Û_ http://t.co/zXE6zJUfTl #AsiaPacific #Naturaldisastersandextremeweather #CyclonePam‰Û_",Other Useful Information
'575771167631413248',RT @barntiques859: Fenton vase custard satin glass blue garland Pam Miller  http://t.co/DrHYSwDRnS  http://t.co/fW8fRmuIGf,Not related or irrelevant
'575771178259902464',Cyclone Pam Leaves Trail of Destruction Across Vanuatu http://t.co/GCV7jyH6nJ from #NBCnews #tns,Infrastructure and utilities
'575771196106612738',RT @qz: Photos: NASA released images of the three-headed cyclone monster swarming the South Pacific http://t.co/r9D8ys3IoC http://t.co/TvzC‰Û_,Other Useful Information
'575771196525928448',RT @ONENewsNZ: Vanuatu residents sift through the remains of cyclone-shattered homes http://t.co/PmKMjZUkYa,Infrastructure and utilities
'575771197876477952',RT @WorldVisionNZ: Help #Vanuatu get through this disaster. Donate now: http://t.co/ZW2Ox3Hme2 http://t.co/EpQs2ScgpU,Donations and volunteering
'575771246475894784',RT @sedvitae: As #TCPam damage unfolds think how you can help - an immediate donation to main agencies important. Listed here.http://t.co/2‰Û_,Donations and volunteering
'575771286837837824',"RT @unicefaustralia: Jayleen, 21, sheltered a 1-week-old baby from #CyclonePam. ‰ÛÏThe roof blew off and the rain was pouring inside"" #TCPam ‰Û_",Affected individuals
'575771327530844160',Vanuatu struggles to mop up http://t.co/arD8zxe7ss,Not related or irrelevant
'575771362448556035',RT @irinnews: #Haiti 2.0? #Vanuatu Gov says aid agencies swarming in but not working in a co-ordinated way... http://t.co/uIopV5uaIW #Cyclo‰Û_,Other Useful Information
'575771371365662720',"RT @House_Concerts: Anybody got news about #PortVila #Vanuatu #CyclonePam so worried about my brother, his wife and little boy..can't find ‰Û_",Affected individuals
'575771433336352768',Cyclone Pam Leaves Trail Of Destruction In Vanuatu http://t.co/Y5c6ooU4tZ,Infrastructure and utilities
'575771462893707264',High Alert Cat 5 Super Cyclone Pam heading towards New Zealand http://t.co/t3KbIvjvls via @po_st,Other Useful Information
'575771466404249600',GS 4.2's @KylanRice discusses the poetry of Pam Rehm with some fellow readers via this @Colorado_Review podcast: http://t.co/YJkEHgALQw,Not related or irrelevant
'575771475807985664',@Pamcomesfirst @Sausalito_ Smh pam if only you weren't six years old,Not related or irrelevant
'575771480824287233',RT @ONENewsNZ: Kiwi families 'very worried' for aid workers in cyclone-hit Vanuatu #CyclonePam http://t.co/DdFn8U0Bjs via @ONENewsNZ,Donations and volunteering
'575771524143022080',Pam Be Coming For Martian ‡_Ê2,Not related or irrelevant
'575771531738906624',"RT @1DInfectionMNL: Day 2 peeps!! Please stay hydrated!! Your health is very important!! Have fun, guys!!! ‡_äE‡_äE‡_äE -Pam",Not related or irrelevant
'575771544707801088',"'Extremely Resilient' Vanuatu Rebuilds After Cyclone Pam, As Island Nation Moves Forward http://t.co/ZMo3aUmXPE",Other Useful Information
'575771552471371776',RT @MKLNews: Thousands homeless after cyclone leaves Vanuatu devastated (@BBCNews) - http://t.co/Aa2c5CH04G,Affected individuals
'575771685955088384',U.N. Fears 'the Worst' After Typhoon Batters Vanuatu http://t.co/SVvvfy2uKn,Other Useful Information
'575771701599866880',My Aunt Pam can't put them cigarettes down so my little cousins smoking them cigarettes now.,Not related or irrelevant
'575771704120598528',RT @AucklandCDEM: CYCLONE PAM: AUCKLAND UPDATE 144km/hr winds recorded near GBI o/night.  No major incidents reported. More here: https://t‰Û_,Other Useful Information
'575771706041610240',RT @DNews: The Deadly Cyclone That Devastated Vanuatu: http://t.co/D2vTkoJ3qu http://t.co/uhcd2gIKKF,Infrastructure and utilities
'575771709170561024',RT @WPTV: Vanuatu patients in dire need in hospital hit by Tropical Cyclone Pam: http://t.co/kQRr4bPa64 http://t.co/CA2pkXL7DG,Other Useful Information
'575771719442501632',Daily Twaiku by Buddyo  Island nation‰Û_ smacked By cyclone devastation Winds blew Vanuatu,Infrastructure and utilities
'575771737117294592',Red Cross workers report ‰Û÷unbelievable destruction‰Ûª‰Û_ http://t.co/X6GcPrjc4F #Uncategorized #unbelievable #RedCrossAU #cyclone #destruction,Infrastructure and utilities
'575771752871014401',Our @FBBHDRNetwork drive to help in the aftermath of Tropical Cyclone Pam is up! Donate here http://t.co/dB9TfWKmfK and spread the word!,Donations and volunteering
'575771788145135616',RT @dailytelegraph: UPDATE: Massive devastation in #Vanuatu due to #CyclonePam. Unconfirmed reports of 44 dead http://t.co/tJA51zZIS8 http:‰Û_,Affected individuals
'575771831887527936',Operational @westernUnion location with power Vate Electrics  Port Vila http://t.co/gkVyxP9kZy #TCPam #hmrd,Other Useful Information
'575771909712781312',I just watched Jim and Pam's wedding and it was everything I hoped it would be‡__A,Not related or irrelevant
'575772039790788608',NASA Sees Tropical Cyclone Nathan Moving South and Strengthening http://t.co/JwSwcB2X10 #Cyclone #Nathan,Other Useful Information
'575772144275189760',Such a relief to hear from mum in #PortVila #TCPam // Thanks everyone for the RTs ‡__F,Sympathy and support
'575772145688670208',Listened to Vanuatu Devastated by #tcpam Stitcher @RNBreakfast http://t.co/aLrls4U6D3,Not related or irrelevant
'575772162516197376',"RT @fuzzyloves2068: ‰_« Vanuatu  ‡_7 Allied Flag Outdoor Nylon Vanuatu United Nation Flag, 2-Feet by 3-Feet  &gt;&gt; http://t.co/UXaurqrp6G &lt;&lt; http:‰Û_",Not related or irrelevant
'575772172376899584',RT @BreakingNews: Category 5 Cyclone Pam bears down on Vanuatu - @WON_Breaking http://t.co/VhciiAR799,Other Useful Information
'575772194023694337',@ArafatKabirUpol @BillWeirCNN @cnnbrk just watched the Vanuatu episode... Those poor people...,Other Useful Information
'575772210767478784',#Britain provides humanitarian aid to assist recovery efforts https://t.co/aUxaSgtIro #CyclonePam,Donations and volunteering
'575772263913558017',RT @Lakeesha2311: Cyclone Pam leaves trail of destruction in Pacific's Vanuatu; unconfirmed reports of deaths,Affected individuals
'575772363926695936',Khalifa orders $1.2m aid for cyclone victims - http://t.co/pDVsAgqmNV http://t.co/87piPFHcQs,Donations and volunteering
'575772481807499264',Let us join thoughts and prayers for the people of Vanuatu that have been devastated by Cyclone Pam. #PrayersUp,Sympathy and support
'575772485938872322',Urgent Pacific Disaster Appeal after Cyclone Pam http://t.co/F1Zke9maYh,Donations and volunteering
'575772513474584577',RT @28storms: Sobering before &amp; after #CyclonePAM pictures from an island of Vanuatu (via William Dyer) http://t.co/qezAKI0XRv,Other Useful Information
'575772647310639105',Please @ShawnMendes Je t'aime‡__B‡_Ù7 But i'll never seen you You'll never come in New Caledonia ‰÷Û•ü #ShawnsFirstHeadlinesTickets  x124,Not related or irrelevant
